food_id,canonical_name,entity_type,state,country_region,cuisine,primary_source_id,primary_source_record_id,data_status
GF-ING-00541,"Agar, dried",ingredient,dried,India,,SRC-UKFCT,G509,source_mapped
GF-ING-00542,Amla,ingredient,unspecified,India,,SRC-UKFCT,E507,source_mapped
GF-ING-00543,"Apple juice, clear, ambient and chilled",ingredient,unspecified,India,,SRC-UKFCT,V500,source_mapped
GF-ING-00544,"Bacon rashers, back, raw",ingredient,raw,India,,SRC-UKFCT,O500,source_mapped
GF-ING-00545,Baking powder,ingredient,powder,India,,SRC-UKFCT,K500,source_mapped
GF-ING-00546,"Bananas, raw, flesh only, weighed with skin",ingredient,raw,India,,SRC-UKFCT,E503,source_mapped
GF-ING-00547,"Basil, dried, ground",ingredient,dried,India,,SRC-UKFCT,G511,source_mapped
GF-ING-00548,"Bay leaf, dried",ingredient,dried,India,,SRC-UKFCT,G512,source_mapped
GF-ING-00549,"Beans, broad, whole, raw",ingredient,raw,India,,SRC-UKFCT,D508,source_mapped
GF-ING-00550,"Beans, chick peas, Kabuli, whole, dried, raw",ingredient,raw,India,,SRC-UKFCT,B500,source_mapped
GF-ING-00551,"Beansprouts, mung, boiled in unsalted water",ingredient,boiled,India,,SRC-UKFCT,B501,source_mapped
GF-ING-00552,Bicarbonate of soda,ingredient,unspecified,India,,SRC-UKFCT,K501,source_mapped
GF-ING-00553,"Biscuits, digestive, plain",ingredient,unspecified,India,,SRC-UKFCT,U500,source_mapped
GF-ING-00554,Blueberries,ingredient,unspecified,India,,SRC-UKFCT,E500,source_mapped
GF-ING-00555,"Bread, brown, average",ingredient,unspecified,India,,SRC-UKFCT,U501,source_mapped
GF-ING-00556,"Bread, brown, toasted",ingredient,unspecified,India,,SRC-UKFCT,U502,source_mapped
GF-ING-00557,"Bread, white, average",ingredient,unspecified,India,,SRC-UKFCT,U511,source_mapped
GF-ING-00558,"Breakfast cereal, crunchy clusters type, without nuts, unfortified",ingredient,unspecified,India,,SRC-UKFCT,A501,source_mapped
GF-ING-00559,"Broccoli, green, raw",ingredient,raw,India,,SRC-UKFCT,C500,source_mapped
GF-ING-00560,"Buckwheat, groats",ingredient,unspecified,India,,SRC-UKFCT,A514,source_mapped
GF-ING-00561,"Butter, salted",ingredient,unspecified,India,,SRC-UKFCT,T500,source_mapped
GF-ING-00562,"Butter, unsalted",ingredient,unspecified,India,,SRC-UKFCT,T501,source_mapped
GF-ING-00563,"Cheese, Cheddar, English",ingredient,unspecified,India,,SRC-UKFCT,L500,source_mapped
GF-ING-00564,"Cheese, cottage, plain",ingredient,unspecified,India,,SRC-UKFCT,L502,source_mapped
GF-ING-00565,"Cheese, Feta",ingredient,unspecified,India,,SRC-UKFCT,L506,source_mapped
GF-ING-00566,"Cheese, Mozzarella, fresh",ingredient,fresh,India,,SRC-UKFCT,L503,source_mapped
GF-ING-00567,"Cheese, processed, plain",ingredient,unspecified,India,,SRC-UKFCT,L505,source_mapped
GF-ING-00568,"Cheese, Ricotta",ingredient,unspecified,India,,SRC-UKFCT,L511,source_mapped
GF-ING-00569,"Cherries, glace",ingredient,unspecified,India,,SRC-UKFCT,E511,source_mapped
GF-ING-00570,"Cherries, West Indian, flesh only",ingredient,unspecified,India,,SRC-UKFCT,E504,source_mapped
GF-ING-00571,"Chicken, whole, corn-fed, raw, meat and skin, weighed with bone",ingredient,raw,India,,SRC-UKFCT,N500,source_mapped
GF-ING-00572,Chilli powder,ingredient,powder,India,,SRC-UKFCT,G516,source_mapped
GF-ING-00573,Chilli sauce,ingredient,unspecified,India,,SRC-UKFCT,G517,source_mapped
GF-ING-00574,"Chocolate, plain",ingredient,unspecified,India,,SRC-UKFCT,I509,source_mapped
GF-ING-00575,"Cinnamon, ground",ingredient,unspecified,India,,SRC-UKFCT,G518,source_mapped
GF-ING-00576,Cocoa powder,ingredient,powder,India,,SRC-UKFCT,V501,source_mapped
GF-ING-00577,Coconut milk,ingredient,unspecified,India,,SRC-UKFCT,H501,source_mapped
GF-ING-00578,"Coffee, powder, instant",ingredient,powder,India,,SRC-UKFCT,V502,source_mapped
GF-ING-00579,Cola,ingredient,unspecified,India,,SRC-UKFCT,V503,source_mapped
GF-ING-00580,"Couscous, plain, raw",ingredient,raw,India,,SRC-UKFCT,A502,source_mapped
GF-ING-00581,Cranberries,ingredient,unspecified,India,,SRC-UKFCT,E501,source_mapped
GF-ING-00582,Cream of tartar,ingredient,unspecified,India,,SRC-UKFCT,U505,source_mapped
GF-ING-00583,"Cream, fresh, single",ingredient,fresh,India,,SRC-UKFCT,L519,source_mapped
GF-ING-00584,"Cream, fresh, whipping",ingredient,fresh,India,,SRC-UKFCT,L512,source_mapped
GF-ING-00585,"Curly kale, raw",ingredient,raw,India,,SRC-UKFCT,D500,source_mapped
GF-ING-00586,Currants,ingredient,unspecified,India,,SRC-UKFCT,E510,source_mapped
GF-ING-00587,Curry powder,ingredient,powder,India,,SRC-UKFCT,G520,source_mapped
GF-ING-00588,Custard powder,ingredient,powder,India,,SRC-UKFCT,K503,source_mapped
GF-ING-00589,"Dips, sour-cream based, assorted flavours",ingredient,unspecified,India,,SRC-UKFCT,X508,source_mapped
GF-ING-00590,"Dressing, French",ingredient,unspecified,India,,SRC-UKFCT,X510,source_mapped
GF-ING-00591,"Dressing, thousand island",ingredient,unspecified,India,,SRC-UKFCT,X509,source_mapped
GF-ING-00592,"Drinking chocolate, powder",ingredient,powder,India,,SRC-UKFCT,V504,source_mapped
GF-ING-00593,"Energy drink, carbonated",ingredient,unspecified,India,,SRC-UKFCT,V505,source_mapped
GF-ING-00594,Fennel seeds,ingredient,unspecified,India,,SRC-UKFCT,G510,source_mapped
GF-ING-00595,"Flour, corn",ingredient,unspecified,India,,SRC-UKFCT,A503,source_mapped
GF-ING-00596,"Flour, gram",ingredient,unspecified,India,,SRC-UKFCT,A504,source_mapped
GF-ING-00597,"Flour, rice",ingredient,unspecified,India,,SRC-UKFCT,A505,source_mapped
GF-ING-00598,"Flour, soya",ingredient,unspecified,India,,SRC-UKFCT,B503,source_mapped
GF-ING-00599,"Fruit cocktail, canned in juice, whole contents",ingredient,whole,India,,SRC-UKFCT,E516,source_mapped
GF-ING-00600,"Fruit cocktail, canned in syrup, whole contents",ingredient,whole,India,,SRC-UKFCT,V506,source_mapped
GF-ING-00601,"Fruit juice drink/squash, diluted",ingredient,unspecified,India,,SRC-UKFCT,V507,source_mapped
GF-ING-00602,"Fruit juice drink/squash, undiluted",ingredient,unspecified,India,,SRC-UKFCT,V508,source_mapped
GF-ING-00603,Garam masala,ingredient,unspecified,India,,SRC-UKFCT,G523,source_mapped
GF-ING-00604,Garlic powder,ingredient,powder,India,,SRC-UKFCT,G524,source_mapped
GF-ING-00605,Gelatine,ingredient,unspecified,India,,SRC-UKFCT,K504,source_mapped
GF-ING-00606,"Ghee, butter",ingredient,unspecified,India,,SRC-UKFCT,T506,source_mapped
GF-ING-00607,"Gherkins, pickled, drained",ingredient,unspecified,India,,SRC-UKFCT,D505,source_mapped
GF-ING-00608,"Ginger, ground",ingredient,unspecified,India,,SRC-UKFCT,G554,source_mapped
GF-ING-00609,Ham,ingredient,unspecified,India,,SRC-UKFCT,O501,source_mapped
GF-ING-00610,"Hazelnuts, kernel only",ingredient,unspecified,India,,SRC-UKFCT,H502,source_mapped
GF-ING-00611,Honey,ingredient,unspecified,India,,SRC-UKFCT,I507,source_mapped
GF-ING-00612,"Ice cream, dairy, vanilla, soft scoop",ingredient,unspecified,India,,SRC-UKFCT,I501,source_mapped
GF-ING-00613,"Jelly, made with water",ingredient,unspecified,India,,SRC-UKFCT,W501,source_mapped
GF-ING-00614,"Kiwi fruit, flesh only, raw",ingredient,raw,India,,SRC-UKFCT,E502,source_mapped
GF-ING-00615,"Lamb, mince, raw",ingredient,raw,India,,SRC-UKFCT,O502,source_mapped
GF-ING-00616,"Lemons, flesh only, raw, weighed with peel and pips",ingredient,raw,India,,SRC-UKFCT,E520,source_mapped
GF-ING-00617,Marmalade,ingredient,unspecified,India,,SRC-UKFCT,W502,source_mapped
GF-ING-00618,"Mayonnaise, standard, retail",ingredient,unspecified,India,,SRC-UKFCT,L507,source_mapped
GF-ING-00619,Melon seeds,ingredient,unspecified,India,,SRC-UKFCT,H500,source_mapped
GF-ING-00620,"Milk, condensed, whole, sweetened",ingredient,whole,India,,SRC-UKFCT,L508,source_mapped
GF-ING-00621,"Milk, evaporated, light",ingredient,unspecified,India,,SRC-UKFCT,L509,source_mapped
GF-ING-00622,"Milk, skimmed, dried, fortified",ingredient,dried,India,,SRC-UKFCT,L510,source_mapped
GF-ING-00623,"Mint sauce, homemade",ingredient,unspecified,India,,SRC-UKFCT,X512,source_mapped
GF-ING-00624,Mixed curry spices,ingredient,unspecified,India,,SRC-UKFCT,G515,source_mapped
GF-ING-00625,"Mixed herbs, dried",ingredient,dried,India,,SRC-UKFCT,G521,source_mapped
GF-ING-00626,Mustard powder,ingredient,powder,India,,SRC-UKFCT,G533,source_mapped
GF-ING-00627,"Oil, coconut",ingredient,unspecified,India,,SRC-UKFCT,T507,source_mapped
GF-ING-00628,"Oil, olive",ingredient,unspecified,India,,SRC-UKFCT,T502,source_mapped
GF-ING-00629,"Oil, sesame",ingredient,unspecified,India,,SRC-UKFCT,T509,source_mapped
GF-ING-00630,"Oil, sunflower",ingredient,unspecified,India,,SRC-UKFCT,T508,source_mapped
GF-ING-00631,"Olives, green, in brine, drained, flesh and skin",ingredient,unspecified,India,,SRC-UKFCT,D504,source_mapped
GF-ING-00632,"Orange juice, freshly squeezed",ingredient,fresh,India,,SRC-UKFCT,E518,source_mapped
GF-ING-00633,"Oregano, dried, ground",ingredient,dried,India,,SRC-UKFCT,G526,source_mapped
GF-ING-00634,Paprika,ingredient,unspecified,India,,SRC-UKFCT,G545,source_mapped
GF-ING-00635,"Pasta, white, dried, raw",ingredient,raw,India,,SRC-UKFCT,A507,source_mapped
GF-ING-00636,"Peaches, canned in syrup, whole contents",ingredient,whole,India,,SRC-UKFCT,E508,source_mapped
GF-ING-00637,"Peanut butter, smooth",ingredient,unspecified,India,,SRC-UKFCT,B504,source_mapped
GF-ING-00638,"Peanuts, dry roasted",ingredient,roasted,India,,SRC-UKFCT,B505,source_mapped
GF-ING-00639,"Pears, canned in juice, whole contents",ingredient,whole,India,,SRC-UKFCT,E509,source_mapped
GF-ING-00640,"Pepper, white",ingredient,unspecified,India,,SRC-UKFCT,G527,source_mapped
GF-ING-00641,"Pickle, sweet",ingredient,unspecified,India,,SRC-UKFCT,D506,source_mapped
GF-ING-00642,"Pineapple juice, unsweetened",ingredient,unspecified,India,,SRC-UKFCT,V509,source_mapped
GF-ING-00643,"Pizza base, raw",ingredient,raw,India,,SRC-UKFCT,X513,source_mapped
GF-ING-00644,"Porridge oats, unfortified",ingredient,unspecified,India,,SRC-UKFCT,A508,source_mapped
GF-ING-00645,Pumpkin seeds,ingredient,unspecified,India,,SRC-UKFCT,H518,source_mapped
GF-ING-00646,"Redcurrants, raw",ingredient,raw,India,,SRC-UKFCT,E505,source_mapped
GF-ING-00647,"Rosemary, dried",ingredient,dried,India,,SRC-UKFCT,G525,source_mapped
GF-ING-00648,Saffron,ingredient,unspecified,India,,SRC-UKFCT,G529,source_mapped
GF-ING-00649,"Sago, raw",ingredient,raw,India,,SRC-UKFCT,I508,source_mapped
GF-ING-00650,Salami,ingredient,unspecified,India,,SRC-UKFCT,O503,source_mapped
GF-ING-00651,Salt,ingredient,unspecified,India,,SRC-UKFCT,G528,source_mapped
GF-ING-00652,"Sauces, Indian cook in, other",ingredient,unspecified,India,,SRC-UKFCT,X500,source_mapped
GF-ING-00653,"Sausages, premium, raw",ingredient,raw,India,,SRC-UKFCT,O504,source_mapped
GF-ING-00654,Sesame seeds,ingredient,unspecified,India,,SRC-UKFCT,G513,source_mapped
GF-ING-00655,"Shallots, raw",ingredient,raw,India,,SRC-UKFCT,G546,source_mapped
GF-ING-00656,"Soy sauce, light and dark varieties",ingredient,unspecified,India,,SRC-UKFCT,X501,source_mapped
GF-ING-00657,"Spirits, 40% volume",ingredient,unspecified,India,,SRC-UKFCT,K502,source_mapped
GF-ING-00658,"Spring onions, bulbs and tops, raw",ingredient,raw,India,,SRC-UKFCT,G547,source_mapped
GF-ING-00659,"Spring onions, bulbs only, raw",ingredient,raw,India,,SRC-UKFCT,G501,source_mapped
GF-ING-00660,"Stock cubes, chicken",ingredient,unspecified,India,,SRC-UKFCT,K506,source_mapped
GF-ING-00661,"Stock cubes, vegetable",ingredient,unspecified,India,,SRC-UKFCT,K507,source_mapped
GF-ING-00662,"Sugar, brown",ingredient,unspecified,India,,SRC-UKFCT,I503,source_mapped
GF-ING-00663,"Sugar, icing",ingredient,unspecified,India,,SRC-UKFCT,I504,source_mapped
GF-ING-00664,"Sugar, white",ingredient,unspecified,India,,SRC-UKFCT,I502,source_mapped
GF-ING-00665,Sultanas,ingredient,unspecified,India,,SRC-UKFCT,E506,source_mapped
GF-ING-00666,"Sweetcorn, kernels, raw",ingredient,raw,India,,SRC-UKFCT,D503,source_mapped
GF-ING-00667,"Syrup, corn, dark",ingredient,unspecified,India,,SRC-UKFCT,I505,source_mapped
GF-ING-00668,"Tea, black, infusion, average",ingredient,unspecified,India,,SRC-UKFCT,V510,source_mapped
GF-ING-00669,"Tea, green, infusion",ingredient,unspecified,India,,SRC-UKFCT,V511,source_mapped
GF-ING-00670,"Thyme, dried, ground",ingredient,dried,India,,SRC-UKFCT,G531,source_mapped
GF-ING-00671,"Tofu, soya bean, steamed",ingredient,unspecified,India,,SRC-UKFCT,B506,source_mapped
GF-ING-00672,Tomato ketchup,ingredient,unspecified,India,,SRC-UKFCT,X503,source_mapped
GF-ING-00673,Tomato puree,ingredient,unspecified,India,,SRC-UKFCT,X504,source_mapped
GF-ING-00674,"Tomato sauce, homemade",ingredient,unspecified,India,,SRC-UKFCT,X505,source_mapped
GF-ING-00675,"Tomatoes, cherry, raw",ingredient,raw,India,,SRC-UKFCT,D502,source_mapped
GF-ING-00676,"Turnip, flesh only, raw",ingredient,raw,India,,SRC-UKFCT,F501,source_mapped
GF-ING-00677,Vinegar,ingredient,unspecified,India,,SRC-UKFCT,G532,source_mapped
GF-ING-00678,"Wafers, plain ice cream wafers, not filled",ingredient,unspecified,India,,SRC-UKFCT,U509,source_mapped
GF-ING-00679,"Water, distilled",ingredient,unspecified,India,,SRC-UKFCT,K505,source_mapped
GF-ING-00680,"Watercress, raw",ingredient,raw,India,,SRC-UKFCT,C502,source_mapped
GF-ING-00681,"White sauce, savoury, made with whole milk, homemade",ingredient,whole,India,,SRC-UKFCT,X506,source_mapped
GF-ING-00682,Worcestershire sauce,ingredient,unspecified,India,,SRC-UKFCT,X507,source_mapped
GF-ING-00683,Yeast extract,ingredient,unspecified,India,,SRC-UKFCT,G534,source_mapped
GF-ING-00684,"Yogurt, whole milk, plain",ingredient,whole,India,,SRC-UKFCT,L520,source_mapped
GF-ING-00685,AJWAIN SEED WHOLE ORGANIC SPICES,ingredient,whole,India,,SRC-USDA-FCT,G536,source_mapped
GF-ING-00686,"ALMOND FLOUR, ALMOND",ingredient,unspecified,India,,SRC-USDA-FCT,A513,source_mapped
GF-ING-00687,ALMOND MILK,ingredient,unspecified,India,,SRC-USDA-FCT,H507,source_mapped
GF-ING-00688,BALSAMIC VINEGAR,ingredient,unspecified,India,,SRC-USDA-FCT,G539,source_mapped
GF-ING-00689,BLACK BEANS,ingredient,unspecified,India,,SRC-USDA-FCT,B507,source_mapped
GF-ING-00690,BLACK RICE,ingredient,unspecified,India,,SRC-USDA-FCT,A509,source_mapped
GF-ING-00691,"CAJUN SEASONING, CAJUN",ingredient,unspecified,India,,SRC-USDA-FCT,X517,source_mapped
GF-ING-00692,"Candies, gum drops, no sugar or low calorie (sorbitol)",ingredient,unspecified,India,,SRC-USDA-FCT,I510,source_mapped
GF-ING-00693,"Capers, canned",ingredient,unspecified,India,,SRC-USDA-FCT,G542,source_mapped
GF-ING-00694,"Cheese spread, cream cheese, regular",ingredient,unspecified,India,,SRC-USDA-FCT,L501,source_mapped
GF-ING-00695,"Cheese, cream, low fat",ingredient,unspecified,India,,SRC-USDA-FCT,L518,source_mapped
GF-ING-00696,"Cheese, provolone",ingredient,unspecified,India,,SRC-USDA-FCT,L513,source_mapped
GF-ING-00697,Chia seeds,ingredient,unspecified,India,,SRC-USDA-FCT,H506,source_mapped
GF-ING-00698,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",ingredient,raw,India,,SRC-USDA-FCT,B509,source_mapped
GF-ING-00699,CRACKED WHEAT,ingredient,unspecified,India,,SRC-USDA-FCT,A510,source_mapped
GF-ING-00700,"Cream, fluid, light (coffee cream or table cream)",ingredient,unspecified,India,,SRC-USDA-FCT,L515,source_mapped
GF-ING-00701,CREAMED CORN,ingredient,unspecified,India,,SRC-USDA-FCT,X518,source_mapped
GF-ING-00702,"DIJON MUSTARD, DIJON",ingredient,unspecified,India,,SRC-USDA-FCT,X515,source_mapped
GF-ING-00703,DRIED MANGO,ingredient,dried,India,,SRC-USDA-FCT,E514,source_mapped
GF-ING-00704,"GINGER JUICE, GINGER",ingredient,unspecified,India,,SRC-USDA-FCT,G548,source_mapped
GF-ING-00705,"Gooseberries, raw",ingredient,raw,India,,SRC-USDA-FCT,E515,source_mapped
GF-ING-00706,HIMALAYAN BLACK SALT,ingredient,unspecified,India,,SRC-USDA-FCT,G540,source_mapped
GF-ING-00707,HOT DOG BUNS,ingredient,unspecified,India,,SRC-USDA-FCT,U506,source_mapped
GF-ING-00708,JAM,ingredient,unspecified,India,,SRC-USDA-FCT,W504,source_mapped
GF-ING-00709,"Lemon grass (citronella), raw",ingredient,raw,India,,SRC-USDA-FCT,G551,source_mapped
GF-ING-00710,"Lemon peel, raw",ingredient,raw,India,,SRC-USDA-FCT,G550,source_mapped
GF-ING-00711,MARGARINE,ingredient,unspecified,India,,SRC-USDA-FCT,T504,source_mapped
GF-ING-00712,"Milk, buttermilk, fluid, whole",ingredient,whole,India,,SRC-USDA-FCT,L521,source_mapped
GF-ING-00713,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",ingredient,unspecified,India,,SRC-USDA-FCT,L516,source_mapped
GF-ING-00714,"MIXED NUTS CASHEWS, ALMONDS, HAZELNUTS, PISTACHIOS, PECANS, MIXED NUTS",ingredient,unspecified,India,,SRC-USDA-FCT,H505,source_mapped
GF-ING-00715,MSG MONOSODIUM GLUTAMATE,ingredient,unspecified,India,,SRC-USDA-FCT,G541,source_mapped
GF-ING-00716,MUSTARD SAUCE,ingredient,unspecified,India,,SRC-USDA-FCT,X514,source_mapped
GF-ING-00717,"Nuts, coconut water (liquid from coconuts)",ingredient,unspecified,India,,SRC-USDA-FCT,H508,source_mapped
GF-ING-00718,"Oil, mustard",ingredient,unspecified,India,,SRC-USDA-FCT,T510,source_mapped
GF-ING-00719,"Orange peel, raw",ingredient,raw,India,,SRC-USDA-FCT,G552,source_mapped
GF-ING-00720,"Peppers, jalapeno, raw",ingredient,raw,India,,SRC-USDA-FCT,G549,source_mapped
GF-ING-00721,PITTED BLACK OLIVES,ingredient,unspecified,India,,SRC-USDA-FCT,D507,source_mapped
GF-ING-00722,"Raspberries, raw",ingredient,raw,India,,SRC-USDA-FCT,E513,source_mapped
GF-ING-00723,RICE VINEGAR,ingredient,unspecified,India,,SRC-USDA-FCT,G543,source_mapped
GF-ING-00724,ROASTED CHICKPEAS,ingredient,roasted,India,,SRC-USDA-FCT,B511,source_mapped
GF-ING-00725,"Seeds, lotus seeds, dried",ingredient,dried,India,,SRC-USDA-FCT,H503,source_mapped
GF-ING-00726,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",ingredient,powder,India,,SRC-USDA-FCT,G535,source_mapped
GF-ING-00727,"Sour cream, regular",ingredient,unspecified,India,,SRC-USDA-FCT,L514,source_mapped
GF-ING-00728,"Soybeans, mature seeds, raw",ingredient,raw,India,,SRC-USDA-FCT,B508,source_mapped
GF-ING-00729,"Spices, onion powder",ingredient,powder,India,,SRC-USDA-FCT,G555,source_mapped
GF-ING-00730,STAR ANISE,ingredient,unspecified,India,,SRC-USDA-FCT,G537,source_mapped
GF-ING-00731,STRAWBERRY JAM,ingredient,raw,India,,SRC-USDA-FCT,W505,source_mapped
GF-ING-00732,"SWEET SUNNAH, WHOLE BLACK SEEDS NIGELLA SATIVA",ingredient,whole,India,,SRC-USDA-FCT,A512,source_mapped
GF-ING-00733,"TUTTI FRUTTI GUMBALLS, TUTTI FRUTTI",ingredient,unspecified,India,,SRC-USDA-FCT,I511,source_mapped
GF-ING-00734,Vanilla extract,ingredient,unspecified,India,,SRC-USDA-FCT,G544,source_mapped
GF-ING-00735,"Vinegar, distilled",ingredient,unspecified,India,,SRC-USDA-FCT,G538,source_mapped
GF-ING-00736,"Whey, acid, fluid",ingredient,unspecified,India,,SRC-USDA-FCT,L517,source_mapped
GF-ING-00737,WHITE HAMBURGER BUNS,ingredient,unspecified,India,,SRC-USDA-FCT,U507,source_mapped
GF-ING-00738,WHOLE WHEAT HAMBURGER BUNS,ingredient,whole,India,,SRC-USDA-FCT,U508,source_mapped
GF-REC-00001,Hot tea (Garam Chai),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC001,source_mapped
GF-REC-00002,Instant coffee,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC002,source_mapped
GF-REC-00003,Espreso coffee,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC003,source_mapped
GF-REC-00004,Iced tea,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC004,source_mapped
GF-REC-00005,Raw mango drink (Aam panna),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC005,source_mapped
GF-REC-00006,Fruit Punch (with fresh juices),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC006,source_mapped
GF-REC-00007,Fruit Punch (with squashes),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC007,source_mapped
GF-REC-00008,Lemonade,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC008,source_mapped
GF-REC-00009,Lem-o-gin,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC009,source_mapped
GF-REC-00010,Cumin infused water (Jeere/Zeere ka pani),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC010,source_mapped
GF-REC-00011,Coco pine cooler,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC011,source_mapped
GF-REC-00012,Summer cooler,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC012,source_mapped
GF-REC-00013,Hot cocoa,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC014,source_mapped
GF-REC-00014,Cold coffee with ice cream,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC015,source_mapped
GF-REC-00015,Banana milkshake (Kele milkshake),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC016,source_mapped
GF-REC-00016,Mango milkshake (Aam milkshake),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC017,source_mapped
GF-REC-00017,Pineapple milkshake (Ananas milkshake),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC018,source_mapped
GF-REC-00018,Orange milkshake (Narangi milkshake),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC019,source_mapped
GF-REC-00019,Egg nog,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC020,source_mapped
GF-REC-00020,Sweet Lassi (Meethi lassi),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC021,source_mapped
GF-REC-00021,Lassi (salted),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC022,source_mapped
GF-REC-00022,Cheese and chilli sandwich ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC023,source_mapped
GF-REC-00023,Egg sandwich (Ande ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC024,source_mapped
GF-REC-00024,Cucumber sandwich (Kheere ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC025,source_mapped
GF-REC-00025,Cheese and pineapple sandwich (Cheese aur ananas ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC026,source_mapped
GF-REC-00026,Cheese and tomato sandwich (Cheese aur tamatar ke sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC027,source_mapped
GF-REC-00027,Chicken sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC028,source_mapped
GF-REC-00028,Peanut and tomato sandwich (Moongfali aur tamatar ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC029,source_mapped
GF-REC-00029,Rainbow sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC030,source_mapped
GF-REC-00030,Club sandwich ,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC031,source_mapped
GF-REC-00031,Vegetarian club sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC032,source_mapped
GF-REC-00032,Pin wheel sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC033,source_mapped
GF-REC-00033,Carrot apple sandwich (Gajar aur seb ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC034,source_mapped
GF-REC-00034,Salami sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC035,source_mapped
GF-REC-00035,Vegetable and mayonnaise sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC036,source_mapped
GF-REC-00036,Egg and tomato sandwich (Ande aur tamatar ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC037,source_mapped
GF-REC-00037,Sweet open sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC038,source_mapped
GF-REC-00038,Mushroom and cheese sandwich (toasted),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC039,source_mapped
GF-REC-00039,Cheese and tomato sandwich (toasted) (Cheese aur tamatar ke sandwich (toasted)),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC040,source_mapped
GF-REC-00040,Pea potato sandwich (toasted) (Matar aloo ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC041,source_mapped
GF-REC-00041,Paneer pea sandwich (toasted) (Paneer matar ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC042,source_mapped
GF-REC-00042,Chicken sandwich (toasted),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC043,source_mapped
GF-REC-00043,Pea keema sandwich (toasted) (Matar aur keema ka sandwich),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC044,source_mapped
GF-REC-00044,Classic club sandwich,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC045,source_mapped
GF-REC-00045,Sesame toast,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC046,source_mapped
GF-REC-00046,Cracked wheat porridge (Meetha daliya),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC047,source_mapped
GF-REC-00047,Semolina porridge (Suji/Rava daliya),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC048,source_mapped
GF-REC-00048,Oatmeal Porridge,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC050,source_mapped
GF-REC-00049,Cornflakes with milk,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC051,source_mapped
GF-REC-00050,Rice flakes (Chiwda/Aval),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC052,source_mapped
GF-REC-00051,Wheat flakes,recipe,prepared_recipe,India,Indian,SRC-INDB,ASC053,source_mapped
GF-REC-00052,Murmura (Puffed rice),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC054,source_mapped
GF-REC-00053,Puffed wheat (Murmure/Moori),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC055,source_mapped
GF-REC-00054,Boiled egg (Ubla anda),recipe,prepared_recipe,India,Indian,SRC-INDB,ASC056,source_mapped
