food_id,canonical_name,source_id,source_record_id,usage_status,reason
GF-REC-00183,Stuffed tomatoes (Bharwa tamatar),SRC-INDB,ASC189,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00184,Pea potato curry (Aloo matar),SRC-INDB,ASC190,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00185,Pea paneer curry (Matar paneer),SRC-INDB,ASC191,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00186,Pea mushroom curry (Matar mushroom),SRC-INDB,ASC192,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00187,Pea curry (Matar ki sabzi),SRC-INDB,ASC193,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00188,Pea vadi curry,SRC-INDB,ASC194,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00189,Paneer curry,SRC-INDB,ASC195,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00190,Lotus stem curry (Kamal kakdi curry),SRC-INDB,ASC196,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00191,Gravy for kofta,SRC-INDB,ASC197,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00192,Pea kofta curry (Matar kofta curry),SRC-INDB,ASC198,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00193,Spinach kofta curry (Palak kofta curry),SRC-INDB,ASC199,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00194,Paneer kofta curry,SRC-INDB,ASC200,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00195,Lotus stem kofta curry (Kamal kakdi kofta curry),SRC-INDB,ASC201,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00196,Raw banana kofta curry (Kela kofta curry),SRC-INDB,ASC202,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00197,Cauliflower kofta curry (Phoolgobhi kofta curry),SRC-INDB,ASC203,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00198,Cabbage kofta curry (Pattagobhi kofta curry),SRC-INDB,ASC204,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00199,Ghiya/Lauki Kofta Curry,SRC-INDB,ASC205,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00200,Spinach paneer kofta curry (Palak paneer kofta curry),SRC-INDB,ASC206,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00201,Vegetarian egg kofta curry,SRC-INDB,ASC207,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00202,Baked vegetables,SRC-INDB,ASC208,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00203,Cauliflower musallam (Phoolgobhi musallam),SRC-INDB,ASC209,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00204,Baked vegetables with spinach ,SRC-INDB,ASC210,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00205,Baked potato with skin ,SRC-INDB,ASC211,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00206,Shepherd's pie (vegetarian),SRC-INDB,ASC212,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00207,Baked brinjal in tomato sauce,SRC-INDB,ASC213,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00208,Dum aloo,SRC-INDB,ASC214,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00209,Spinach paneer (Palak paneer),SRC-INDB,ASC215,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00210,Methi chaman,SRC-INDB,ASC216,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00211,Sarson ka saag,SRC-INDB,ASC217,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00212,Jackfruit sabzi (Kathal ki sabzi),SRC-INDB,ASC218,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00213,Avial,SRC-INDB,ASC219,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00214,Al yakhani,SRC-INDB,ASC220,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00215,Shahi paneer,SRC-INDB,ASC221,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00216,Paneer in butter sauce,SRC-INDB,ASC222,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00217,Methi malai paneer,SRC-INDB,ASC223,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00218,Chilli paneer,SRC-INDB,ASC224,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00219,Paneer makhana korma,SRC-INDB,ASC225,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00220,Kadhai Paneer,SRC-INDB,ASC226,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00221,Roghan josh,SRC-INDB,ASC227,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00222,Spinach mutton (Palak mutton),SRC-INDB,ASC228,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00223,Pea keema curry (Matar keema ki sabzi),SRC-INDB,ASC229,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00224,Keema kofta curry,SRC-INDB,ASC230,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00225,Kashmiri mutton koftas (Gushtaba),SRC-INDB,ASC231,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00226,Mutton yakhni,SRC-INDB,ASC232,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00227,Chicken yakhni,SRC-INDB,ASC233,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00228,Mutton do piaza,SRC-INDB,ASC234,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00229,Mutton chops,SRC-INDB,ASC236,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00230,Shammi kebab,SRC-INDB,ASC237,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00231,Scotch egg,SRC-INDB,ASC238,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00232,Chicken curry,SRC-INDB,ASC240,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00233,Tandoori chicken,SRC-INDB,ASC241,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00234,Butter chicken,SRC-INDB,ASC242,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00235,Chicken kebab,SRC-INDB,ASC243,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00236,Chilli chicken,SRC-INDB,ASC244,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00237,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),SRC-INDB,ASC245,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00238,Fish curry (Machli curry),SRC-INDB,ASC246,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00239,Fried fish (Indian style) (Tali hui machli),SRC-INDB,ASC247,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00240,Fried fish and Chips (English Style) (Tali hui machli aur chips),SRC-INDB,ASC248,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00241,Tomato fish,SRC-INDB,ASC249,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00242,Baked fish with cheese sauce,SRC-INDB,ASC250,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00243,Fish tikka,SRC-INDB,ASC251,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00244,Tandoori fish,SRC-INDB,ASC252,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00245,"Paneer, apple and pineapple salad",SRC-INDB,ASC253,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00246,Russian salad,SRC-INDB,ASC254,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00247,Pasta salad,SRC-INDB,ASC255,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00248,Deviled egg,SRC-INDB,ASC256,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00249,Hawain salad,SRC-INDB,ASC257,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00250,Mixed pulse and vegetable salad,SRC-INDB,ASC258,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00251,Sprouted moong salad ,SRC-INDB,ASC259,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00252,Tossed salad,SRC-INDB,ASC260,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00253,Mixed vegetable salad with curd sauce,SRC-INDB,ASC261,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00254,Potato salad (Aloo ka salaad),SRC-INDB,ASC262,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00255,Waldroff salad,SRC-INDB,ASC263,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00256,Coleslaw,SRC-INDB,ASC264,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00257,Fruit salad (Phalon ka salaad),SRC-INDB,ASC265,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00258,Mayonnaise,SRC-INDB,ASC266,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00259,Low calorie quick mayonnaise,SRC-INDB,ASC267,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00260,Thousand island dressing,SRC-INDB,ASC268,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00261,Tomato onion raita (Tamatar aur pyaaz ka raita),SRC-INDB,ASC269,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00262,Peanut raita (Mungfali ka raita),SRC-INDB,ASC270,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00263,Sprouted moong raita ,SRC-INDB,ASC271,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00264,Bottle gourd raita (Ghiya/Lauki ka raita),SRC-INDB,ASC272,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00265,Cucumber raita (Kheere ka raita),SRC-INDB,ASC273,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00266,Carrot and spinach raita (Gajar aur palak ka raita),SRC-INDB,ASC274,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00267,Mint raita (Pudinay ka raita),SRC-INDB,ASC275,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00268,Potato raita (Aloo ka raita),SRC-INDB,ASC276,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00269,Boondi raita,SRC-INDB,ASC277,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00270,Sweet raita (Meetha raita),SRC-INDB,ASC278,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00271,Dahi vadas/Dahi bhalla,SRC-INDB,ASC279,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00272,Gunjia,SRC-INDB,ASC280,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00273,Saunth/Sonth chutney with tamarind/imli,SRC-INDB,ASC281,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00274,Rice kheer (Chawal ki kheer),SRC-INDB,ASC282,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00275,Makhana kheer,SRC-INDB,ASC283,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00276,Vermicelli kheer (Semiya/Seviyan ki kheer),SRC-INDB,ASC285,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00277,Semolina kheer (Suji/Rava kheer),SRC-INDB,ASC286,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00278,Paneer kheer,SRC-INDB,ASC287,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00279,Cabbage kheer (Pattagobhi ki kheer),SRC-INDB,ASC288,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00280,Carrot kheer (Gajar ki kheer),SRC-INDB,ASC289,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00281,Cauliflower kheer (Phoolgobhi ki kheer),SRC-INDB,ASC290,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00282,Moong dal kheer,SRC-INDB,ASC291,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00283,Phirni,SRC-INDB,ASC292,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00284,Semolina halwa (Suji ka halwa),SRC-INDB,ASC293,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00285,Shahi suji halwa,SRC-INDB,ASC294,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00286,Carrot halwa (Gajar ka halwa),SRC-INDB,ASC295,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00287,Egg halwa (Ande ka halwa),SRC-INDB,ASC296,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00288,Potato halwa (Aloo ka halwa),SRC-INDB,ASC297,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00289,Pumpkin halwa (Kaddu ka halwa),SRC-INDB,ASC298,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00290,Moong dal halwa,SRC-INDB,ASC299,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00291,Caramel custard (steamed),SRC-INDB,ASC300,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00292,Baked custard,SRC-INDB,ASC301,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00293,Soft Custard (stirred),SRC-INDB,ASC302,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00294,Chocolate ice cream,SRC-INDB,ASC304,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00295,Mango ice cream,SRC-INDB,ASC305,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00296,Fruit Ice cream (Phalon ka Ice cream),SRC-INDB,ASC307,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00297,Caramel ice cream,SRC-INDB,ASC308,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00298,Lemon souffle,SRC-INDB,ASC309,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00299,Orange souffle,SRC-INDB,ASC310,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00300,Vanilla souffle,SRC-INDB,ASC311,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00301,Chocolate souffle,SRC-INDB,ASC312,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00302,Pineapple souffle ,SRC-INDB,ASC313,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00303,Apple mousse,SRC-INDB,ASC314,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00304,Rich chocolate mousse,SRC-INDB,ASC315,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00305,Mango mousse,SRC-INDB,ASC316,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00306,Orange and pineapple cream,SRC-INDB,ASC317,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00307,Charlotte rousse,SRC-INDB,ASC318,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00308,Triffle pudding,SRC-INDB,ASC319,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00309,Snow flakes pudding,SRC-INDB,ASC320,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00310,Kulfi,SRC-INDB,ASC321,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00311,Steamed orange pudding,SRC-INDB,ASC322,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00312,Meringue and rice pudding,SRC-INDB,ASC323,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00313,Cheese pudding,SRC-INDB,ASC324,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00314,Chocolate pudding,SRC-INDB,ASC325,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00315,Bread and butter pudding ,SRC-INDB,ASC326,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00316,Queen of pudding,SRC-INDB,ASC327,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00317,Pineapple upside down pudding,SRC-INDB,ASC328,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00318,Date and nut pie,SRC-INDB,ASC329,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00319,Stewed apple with custard,SRC-INDB,ASC330,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00320,Apple snowballs,SRC-INDB,ASC331,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00321,Hot orange souffle,SRC-INDB,ASC332,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00322,Hot chocolate souffle,SRC-INDB,ASC333,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00323,Hot vanilla souffle,SRC-INDB,ASC334,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00324,Plain burfi (Burfi),SRC-INDB,ASC335,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00325,Coconut burfi (Nariyal ki burfi),SRC-INDB,ASC336,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00326,Bottle gourd burfi (Ghiya/Lauki burfi),SRC-INDB,ASC337,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00327,Chocolate burfi,SRC-INDB,ASC338,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00328,Cashewnut burfi (Kaju burfi/Kaju katli),SRC-INDB,ASC339,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00329,Gram flour burfi (Besan burfi),SRC-INDB,ASC340,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00330,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),SRC-INDB,ASC341,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00331,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),SRC-INDB,ASC342,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00332,Gram flour ladoo (Besan ladoo),SRC-INDB,ASC343,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00333,Sesame ladoo (Til ke ladoo),SRC-INDB,ASC344,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00334,Chenna murki,SRC-INDB,ASC345,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00335,Milk cake,SRC-INDB,ASC346,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00336,Ghujia/Lavang latika,SRC-INDB,ASC347,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00337,Gulab Jamun with khoya,SRC-INDB,ASC348,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00338,Mal pua,SRC-INDB,ASC349,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00339,Shahi tukre,SRC-INDB,ASC350,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00340,Potato pakora/pakoda (Aloo pakoda),SRC-INDB,ASC351,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00341,Onion pakora/pakoda (Pyaaz ke pakode),SRC-INDB,ASC352,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00342,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),SRC-INDB,ASC353,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00343,Mixed vegetable pakora/pakoda,SRC-INDB,ASC354,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00344,Spinach pakora/pakoda (Palak pakoda),SRC-INDB,ASC355,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00345,Methi pakora/pakoda (Methi ke pakode),SRC-INDB,ASC356,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00346,Egg pakora/pakoda (Ande ke pakode),SRC-INDB,ASC357,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00347,Bread pakora/pakoda,SRC-INDB,ASC358,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00348,Paneer pakora/pakoda,SRC-INDB,ASC359,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00349,Potato bonda (Aloo bonda),SRC-INDB,ASC360,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00350,Potato samosa (Aloo ka samosa),SRC-INDB,ASC361,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00351,Minced meat samosa (Keema ka samosa),SRC-INDB,ASC362,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00352,Paneer and pea samosa (Paneer matar ka samosa),SRC-INDB,ASC363,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00353,Mathri,SRC-INDB,ASC364,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00354,Khasta kachori,SRC-INDB,ASC365,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00355,Vegetable cutlet,SRC-INDB,ASC366,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00356,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),SRC-INDB,ASC367,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00357,Peanut cutlet (Mungfali ke cutlet),SRC-INDB,ASC368,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00358,Fish cutlet (Machli ka cutlet),SRC-INDB,ASC369,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00359,Paneer potato cutlet (Paneer aloo cutlet),SRC-INDB,ASC370,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00360,Spinach chickpeas cutlet (Palak channa dal cutlet),SRC-INDB,ASC371,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00361,Cheese toast,SRC-INDB,ASC372,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00362,Vegetable burger,SRC-INDB,ASC375,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00363,Cheese pizza,SRC-INDB,ASC376,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00364,Vegetable seekh kebab,SRC-INDB,ASC377,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00365,Masala vada,SRC-INDB,ASC378,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00366,Peanut sago vada (Sabudana mungfali vada),SRC-INDB,ASC379,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00367,Vegeterian scotch egg,SRC-INDB,ASC380,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00368,Paneer shaslik/tikka,SRC-INDB,ASC381,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00369,Peanut brittle (Moongfali ki chikki),SRC-INDB,ASC382,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00370,Spring roll,SRC-INDB,ASC383,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00371,Dry mango chutney (Sookhe aam ki chutney),SRC-INDB,ASC384,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00372,Peanut chutney (Mungfali ki chutney),SRC-INDB,ASC385,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00373,Coconut chutney (Nariyal ki chutney),SRC-INDB,ASC386,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00374,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),SRC-INDB,ASC387,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00375,Curd dip,SRC-INDB,ASC388,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00376,Short crust pastry,SRC-INDB,ASC394,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00377,Custard tart,SRC-INDB,ASC395,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00378,Lemon tart,SRC-INDB,ASC396,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00379,Jam tart,SRC-INDB,ASC397,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00380,Orange cream tart,SRC-INDB,ASC398,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00381,Pineapple tart,SRC-INDB,ASC399,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00382,Cheese and mushroom tart,SRC-INDB,ASC400,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00383,Cottage cheese pie,SRC-INDB,ASC401,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00384,Minced meat pie,SRC-INDB,ASC402,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00385,Apple cinnamon pie,SRC-INDB,ASC403,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00386,Lemon meringue pie,SRC-INDB,ASC404,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00387,Chocolate meringue pie,SRC-INDB,ASC405,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00388,Choux pastry,SRC-INDB,ASC406,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00389,Cream puffs,SRC-INDB,ASC407,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00390,Chocolate eclairs,SRC-INDB,ASC408,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00391,Cheese balls,SRC-INDB,ASC409,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00392,Flaky pastry,SRC-INDB,ASC410,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
