food_id,portion_name,portion_value,portion_unit,source_serving_value,source_serving_unit,source_id,source_record_id
GF-REC-00001,serving,1.0,tea cup,1,tea cup,SRC-INDB,INDB_RECIPE_ASC001
GF-REC-00002,serving,1.0,tea cup,1,tea cup,SRC-INDB,INDB_RECIPE_ASC002
GF-REC-00003,serving,1.0,tea cup,1,tea cup,SRC-INDB,INDB_RECIPE_ASC003
GF-REC-00004,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC004
GF-REC-00005,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC005
GF-REC-00006,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC006
GF-REC-00007,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC007
GF-REC-00008,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_ASC008
GF-REC-00009,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_ASC009
GF-REC-00010,serving,1.0,glass,1,glass,SRC-INDB,INDB_RECIPE_ASC010
GF-REC-00011,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC011
GF-REC-00012,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC012
GF-REC-00013,serving,1.0,cup,1,tea cup,SRC-INDB,INDB_RECIPE_ASC014
GF-REC-00014,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC015
GF-REC-00015,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC016
GF-REC-00016,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC017
GF-REC-00017,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC018
GF-REC-00018,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC019
GF-REC-00019,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC020
GF-REC-00020,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC021
GF-REC-00021,serving,1.0,tall glass,1,tall glass,SRC-INDB,INDB_RECIPE_ASC022
GF-REC-00022,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC023
GF-REC-00023,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC024
GF-REC-00024,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC025
GF-REC-00025,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC026
GF-REC-00026,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC027
GF-REC-00027,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC028
GF-REC-00028,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC029
GF-REC-00029,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC030
GF-REC-00030,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC031
GF-REC-00031,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC032
GF-REC-00032,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC033
GF-REC-00033,serving,1.0,triangle,1,sandwiches,SRC-INDB,INDB_RECIPE_ASC034
GF-REC-00034,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC035
GF-REC-00035,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC036
GF-REC-00036,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC037
GF-REC-00037,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC038
GF-REC-00038,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC039
GF-REC-00039,serving,2.0,triangle,2,sandwiches,SRC-INDB,INDB_RECIPE_ASC040
GF-REC-00040,serving,2.0,toasted triangle,2,toasted triangles,SRC-INDB,INDB_RECIPE_ASC041
GF-REC-00041,serving,2.0,toasted triangle,2,toasted triangles,SRC-INDB,INDB_RECIPE_ASC042
GF-REC-00042,serving,2.0,toasted triangle,2,toasted triangles,SRC-INDB,INDB_RECIPE_ASC043
GF-REC-00043,serving,2.0,toasted triangle,2,toasted triangles,SRC-INDB,INDB_RECIPE_ASC044
GF-REC-00044,serving,1.0,triangle,1,large triangle,SRC-INDB,INDB_RECIPE_ASC045
GF-REC-00045,serving,4.0,toasted triangle,4,small triangles,SRC-INDB,INDB_RECIPE_ASC046
GF-REC-00046,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC047
GF-REC-00047,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC048
GF-REC-00048,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC050
GF-REC-00049,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC051
GF-REC-00050,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC052
GF-REC-00051,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC053
GF-REC-00052,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC054
GF-REC-00053,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC055
GF-REC-00054,serving,1.0,egg,1,egg,SRC-INDB,INDB_RECIPE_ASC056
GF-REC-00055,serving,1.0,egg,1,egg,SRC-INDB,INDB_RECIPE_ASC057
GF-REC-00056,serving,1.0,egg,1,egg,SRC-INDB,INDB_RECIPE_ASC058
GF-REC-00057,serving,1.0,egg,1,egg,SRC-INDB,INDB_RECIPE_ASC059
GF-REC-00058,serving,1.0,egg,1,egg,SRC-INDB,INDB_RECIPE_ASC060
GF-REC-00059,serving,1.0,omelette,1,omelette,SRC-INDB,INDB_RECIPE_ASC061
GF-REC-00060,serving,1.0,omelette,1,omelette,SRC-INDB,INDB_RECIPE_ASC062
GF-REC-00061,serving,4.0,pancake,4,pancakes,SRC-INDB,INDB_RECIPE_ASC063
GF-REC-00062,serving,4.0,pancake,3 to 4,pancakes,SRC-INDB,INDB_RECIPE_ASC064
GF-REC-00063,serving,4.0,pancake,3 to 4,pancakes,SRC-INDB,INDB_RECIPE_ASC065
GF-REC-00064,serving,4.0,pancake,3 to 4,pancakes,SRC-INDB,INDB_RECIPE_ASC066
GF-REC-00065,serving,4.0,pancake,3 to 4,pancakes,SRC-INDB,INDB_RECIPE_ASC067
GF-REC-00066,serving,1.0,cup,1,cups,SRC-INDB,INDB_RECIPE_ASC068
GF-REC-00067,serving,1.0,cup,1,cups,SRC-INDB,INDB_RECIPE_ASC069
GF-REC-00068,serving,1.0,cup,1,cups,SRC-INDB,INDB_RECIPE_ASC070
GF-REC-00069,serving,,,,,SRC-INDB,INDB_RECIPE_ASC071
GF-REC-00070,serving,,,,,SRC-INDB,INDB_RECIPE_ASC072
GF-REC-00071,serving,,,,,SRC-INDB,INDB_RECIPE_ASC073
GF-REC-00072,serving,,,,,SRC-INDB,INDB_RECIPE_ASC074
GF-REC-00073,serving,,,,,SRC-INDB,INDB_RECIPE_ASC075
GF-REC-00074,serving,,,,,SRC-INDB,INDB_RECIPE_ASC076
GF-REC-00075,serving,,,,,SRC-INDB,INDB_RECIPE_ASC077
GF-REC-00076,serving,,,,,SRC-INDB,INDB_RECIPE_ASC078
GF-REC-00077,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC079
GF-REC-00078,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC080
GF-REC-00079,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC081
GF-REC-00080,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC082
GF-REC-00081,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC083
GF-REC-00082,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC084
GF-REC-00083,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC085
GF-REC-00084,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC086
GF-REC-00085,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC087
GF-REC-00086,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC088
GF-REC-00087,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC089
GF-REC-00088,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC090
GF-REC-00089,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC091
GF-REC-00090,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC092
GF-REC-00091,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC093
GF-REC-00092,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC094
GF-REC-00093,serving,1.0,soup bowl,1,soup bowl,SRC-INDB,INDB_RECIPE_ASC095
GF-REC-00094,serving,4.0,chapati,4,chapatis,SRC-INDB,INDB_RECIPE_ASC096
GF-REC-00095,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC097
GF-REC-00096,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC098
GF-REC-00097,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC099
GF-REC-00098,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC100
GF-REC-00099,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC101
GF-REC-00100,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC102
GF-REC-00101,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC103
GF-REC-00102,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC104
GF-REC-00103,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC105
GF-REC-00104,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC106
GF-REC-00105,serving,5.0,poori,5 to 6,poories,SRC-INDB,INDB_RECIPE_ASC107
GF-REC-00106,serving,5.0,poori,5 to 6,poories,SRC-INDB,INDB_RECIPE_ASC108
GF-REC-00107,serving,5.0,poori,5 to 6,poories,SRC-INDB,INDB_RECIPE_ASC109
GF-REC-00108,serving,5.0,poori,5,poories,SRC-INDB,INDB_RECIPE_ASC110
GF-REC-00109,serving,5.0,poori,4 to 5,poories,SRC-INDB,INDB_RECIPE_ASC111
GF-REC-00110,serving,3.0,parantha,3,paranthas,SRC-INDB,INDB_RECIPE_ASC112
GF-REC-00111,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC113
GF-REC-00112,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC114
GF-REC-00113,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC115
GF-REC-00114,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC116
GF-REC-00115,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC117
GF-REC-00116,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC118
GF-REC-00117,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC119
GF-REC-00118,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC120
GF-REC-00119,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC121
GF-REC-00120,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC122
GF-REC-00121,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC123
GF-REC-00122,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC124
GF-REC-00123,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC125
GF-REC-00124,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC126
GF-REC-00125,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC127
GF-REC-00126,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC128
GF-REC-00127,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC129
GF-REC-00128,serving,,,,,SRC-INDB,INDB_RECIPE_ASC130
GF-REC-00129,serving,,,,,SRC-INDB,INDB_RECIPE_ASC131
GF-REC-00130,serving,,,,,SRC-INDB,INDB_RECIPE_ASC132
GF-REC-00131,serving,1.0,casserole dish,1,casserole dish,SRC-INDB,INDB_RECIPE_ASC133
GF-REC-00132,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC134
GF-REC-00133,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC135
GF-REC-00134,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC136
GF-REC-00135,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC137
GF-REC-00136,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC138
GF-REC-00137,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC139
GF-REC-00138,serving,1.0,plate,1,small bowl,SRC-INDB,INDB_RECIPE_ASC140
GF-REC-00139,serving,1.0,plate,1,plate,SRC-INDB,INDB_RECIPE_ASC141
GF-REC-00140,serving,3.0,naan,2 to 3,naans,SRC-INDB,INDB_RECIPE_ASC142
GF-REC-00141,serving,4.0,bhatura,2 to 3,bhaturas,SRC-INDB,INDB_RECIPE_ASC143
GF-REC-00142,serving,4.0,idli,2 to 3,idlis,SRC-INDB,INDB_RECIPE_ASC144
GF-REC-00143,serving,1.0,dosa,1,dosa,SRC-INDB,INDB_RECIPE_ASC146
GF-REC-00144,serving,1.0,dosa,1,dosa,SRC-INDB,INDB_RECIPE_ASC147
GF-REC-00145,serving,2.0,uttapam,2,uttapam,SRC-INDB,INDB_RECIPE_ASC148
GF-REC-00146,serving,1.0,kaathi roll,1,kaathi roll,SRC-INDB,INDB_RECIPE_ASC149
GF-REC-00147,serving,2.0,roti,2,rotis,SRC-INDB,INDB_RECIPE_ASC150
GF-REC-00148,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC151
GF-REC-00149,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC152
GF-REC-00150,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC153
GF-REC-00151,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC154
GF-REC-00152,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC155
GF-REC-00153,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC156
GF-REC-00154,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC157
GF-REC-00155,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC158
GF-REC-00156,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC159
GF-REC-00157,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC160
GF-REC-00158,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC161
GF-REC-00159,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC162
GF-REC-00160,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC163
GF-REC-00161,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC164
GF-REC-00162,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC165
GF-REC-00163,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC167
GF-REC-00164,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC168
GF-REC-00165,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC169
GF-REC-00166,serving,1.0,plate,1,bowl,SRC-INDB,INDB_RECIPE_ASC170
GF-REC-00167,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC171
GF-REC-00168,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC172
GF-REC-00169,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC173
GF-REC-00170,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC174
GF-REC-00171,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC175
GF-REC-00172,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC177
GF-REC-00173,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC178
GF-REC-00174,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC179
GF-REC-00175,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC180
GF-REC-00176,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC181
GF-REC-00177,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC182
GF-REC-00178,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC183
GF-REC-00179,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC184
GF-REC-00180,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC185
GF-REC-00181,serving,1.0,capsicum,1,capsicum,SRC-INDB,INDB_RECIPE_ASC186
GF-REC-00182,serving,2.0,brinjal,1,brinjals,SRC-INDB,INDB_RECIPE_ASC187
GF-REC-00183,serving,2.0,tomato,1,tomato,SRC-INDB,INDB_RECIPE_ASC189
GF-REC-00184,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC190
GF-REC-00185,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC191
GF-REC-00186,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC192
GF-REC-00187,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC193
GF-REC-00188,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC194
GF-REC-00189,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC195
GF-REC-00190,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC196
GF-REC-00191,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC197
GF-REC-00192,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC198
GF-REC-00193,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC199
GF-REC-00194,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC200
GF-REC-00195,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC201
GF-REC-00196,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC202
GF-REC-00197,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC203
GF-REC-00198,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC204
GF-REC-00199,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC205
GF-REC-00200,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC206
GF-REC-00201,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC207
GF-REC-00202,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC208
GF-REC-00203,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC209
GF-REC-00204,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC210
GF-REC-00205,serving,2.0,bowl,2,bowl,SRC-INDB,INDB_RECIPE_ASC211
GF-REC-00206,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC212
GF-REC-00207,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC213
GF-REC-00208,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC214
GF-REC-00209,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC215
GF-REC-00210,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC216
GF-REC-00211,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC217
GF-REC-00212,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC218
GF-REC-00213,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC219
GF-REC-00214,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC220
GF-REC-00215,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC221
GF-REC-00216,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC222
GF-REC-00217,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC223
GF-REC-00218,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC224
GF-REC-00219,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC225
GF-REC-00220,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC226
GF-REC-00221,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC227
GF-REC-00222,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC228
GF-REC-00223,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC229
GF-REC-00224,serving,4.0,kofta,3 to 4,koftas,SRC-INDB,INDB_RECIPE_ASC230
GF-REC-00225,serving,1.0,gushtaba,3 to 4,gushtabas,SRC-INDB,INDB_RECIPE_ASC231
GF-REC-00226,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC232
GF-REC-00227,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC233
GF-REC-00228,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC234
GF-REC-00229,serving,2.0,chop,2,chops,SRC-INDB,INDB_RECIPE_ASC236
GF-REC-00230,serving,2.0,kabab,2,kababs,SRC-INDB,INDB_RECIPE_ASC237
GF-REC-00231,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC238
GF-REC-01014,serving,1.0,dish,1,dish,SRC-INDB,INDB_RECIPE_ASC239
GF-REC-00232,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC240
GF-REC-00233,serving,0.25,chicken,0.25,chicken,SRC-INDB,INDB_RECIPE_ASC241
GF-REC-00234,serving,1.0,large piece,1,large piece,SRC-INDB,INDB_RECIPE_ASC242
GF-REC-00235,serving,5.0,kabab,4 to 5,kababs,SRC-INDB,INDB_RECIPE_ASC243
GF-REC-00236,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC244
GF-REC-00237,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC245
GF-REC-00238,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC246
GF-REC-00239,serving,2.0,piece,2,pieces,SRC-INDB,INDB_RECIPE_ASC247
GF-REC-00240,serving,1.0,fillet,1,fillet,SRC-INDB,INDB_RECIPE_ASC248
GF-REC-00241,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC249
GF-REC-00242,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC250
GF-REC-00243,serving,4.0,piece,4 to 5,pieces,SRC-INDB,INDB_RECIPE_ASC251
GF-REC-00244,serving,1.0,piece,1,pieces,SRC-INDB,INDB_RECIPE_ASC252
GF-REC-00245,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC253
GF-REC-00246,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC254
GF-REC-00247,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC255
GF-REC-00248,serving,1.0,egg,1,egg,SRC-INDB,INDB_RECIPE_ASC256
GF-REC-00249,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC257
GF-REC-00250,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC258
GF-REC-00251,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC259
GF-REC-00252,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC260
GF-REC-00253,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC261
GF-REC-00254,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC262
GF-REC-00255,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC263
GF-REC-00256,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC264
GF-REC-00257,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC265
GF-REC-00258,serving,,,,,SRC-INDB,INDB_RECIPE_ASC266
GF-REC-00259,serving,,,,,SRC-INDB,INDB_RECIPE_ASC267
GF-REC-00260,serving,,,,,SRC-INDB,INDB_RECIPE_ASC268
GF-REC-00261,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC269
GF-REC-00262,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC270
GF-REC-00263,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC271
GF-REC-00264,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC272
GF-REC-00265,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC273
GF-REC-00266,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC274
GF-REC-00267,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC275
GF-REC-00268,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC276
GF-REC-00269,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC277
GF-REC-00270,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC278
GF-REC-00271,serving,2.0,vada,2,vadas,SRC-INDB,INDB_RECIPE_ASC279
GF-REC-00272,serving,2.0,gunjia,2,gunjias,SRC-INDB,INDB_RECIPE_ASC280
GF-REC-00273,serving,10.0,teaspoon,50,ml,SRC-INDB,INDB_RECIPE_ASC281
GF-REC-00274,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC282
GF-REC-00275,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC283
GF-REC-00276,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC285
GF-REC-00277,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC286
GF-REC-00278,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC287
GF-REC-00279,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC288
GF-REC-00280,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC289
GF-REC-00281,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC290
GF-REC-00282,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC291
GF-REC-00283,serving,1.0,bowl,1,bowl,SRC-INDB,INDB_RECIPE_ASC292
